feature,mean_abs_shap_overall,mean_abs_shap_Benign,mean_abs_shap_Likely benign,mean_abs_shap_Likely pathogenic,mean_abs_shap_Pathogenic
kmer_diff_AAG,0.0007647058888072902,0.0014066669254611933,0.0005286251182720152,0.0008785563466850016,0.00024497516481095046
kmer_diff_CTT,0.0007323871823715313,0.0008142107775115042,0.0006085985377735369,0.0005531109773600827,0.0009536284368410014
kmer_diff_GAT,0.0007243789502408302,0.0006496733805620269,0.0007827538563758965,0.0006280552726950216,0.0008370332913303758
kmer_diff_GAG,0.0007187055988007514,0.0009277279324162584,0.0006554281785631562,0.0004923820958452485,0.0007992841883783429
kmer_ref_ATG,0.0007013303505070123,0.0006673205096800799,0.0008683131648536027,0.0007036098118519627,0.0005660779156424036
kmer_diff_TTG,0.0006754955243465257,0.00035546666705940384,0.0005702916172151963,0.000899344120096768,0.0008768796930147347
kmer_diff_TCA,0.0006721353227817947,0.0005567763301250295,0.0011345081121092988,0.0007159350644651667,0.00028132178442768347
kmer_diff_GTT,0.0006612344383493885,0.0005456349595581362,0.001214409724650374,0.0003349388897060023,0.0005499541794830415
kmer_diff_ACT,0.000617873416500751,0.0007885007600937937,0.00048360861723552464,0.00042582452278675274,0.0007735597658869329
kmer_diff_AGG,0.0005985300972698928,0.0004970175676038817,0.0006058648595463565,0.000771860365292802,0.0005193775966365309
kmer_diff_CTA,0.0005878090504847507,0.0005314688073732976,0.00048278461419622084,0.00042353757212831,0.0009134452082411746
kmer_diff_GCT,0.0005180952512730431,0.000505397856114787,0.0005936700150636578,0.00035616781789206875,0.0006171453160216584
kmer_alt_TTA,0.0005158514978415298,0.0007996591483766437,0.0006117377086688645,0.00037416369067644947,0.0002778454436441615
kmer_diff_GCA,0.0005130328104080343,0.000681328597411486,0.0003873015196789287,0.0004251774975276939,0.0005583236270140285
kmer_diff_CTC,0.0005118359686895822,0.0006399790607865471,0.00034194976570990003,0.0005070743564386907,0.0005583406918231907
alfa_latin_american_latin1_alt,0.0005092350175765314,0.0009428823070063325,0.0006928435565078252,0.00018645291776478277,0.00021476128902718513
kmer_diff_AGA,0.000506627454649337,0.0007115569185835947,0.0003518123525554215,0.0004646915550339024,0.0004984489924244294
kmer_diff_AGC,0.0004717429967950645,0.0005240232686629138,0.00045045074997419903,0.0004029902714983933,0.0005095076970447521
kmer_diff_TGT,0.0004714239043693123,0.0005705942149384656,0.0003733057024384323,0.0005487570785440808,0.0003930386215562705
kmer_diff_TTC,0.00044980073265477234,0.00041655979951904493,0.00032347527268649116,0.000499106970924803,0.0005600608874887503
kmer_diff_ACA,0.00038781643204947397,0.0003035666900313638,0.0003381792276163922,0.0004647207552809123,0.0004447990552692277
kmer_diff_TAT,0.00035566408564991674,0.00023007290202494416,0.00040993212227097324,0.00034644199783833807,0.0004362093204654116
kmer_diff_TTT,0.00032368702242640786,0.0004709230007720584,0.0002019437088580148,0.00037925434662594505,0.00024262703344961342
kmer_diff_AAA,0.0003181760646308322,0.00018990228933813175,0.00039807599594815,0.00041740642168139065,0.0002673195515556564
kmer_alt_AGA,0.0003113101223671881,0.0002873810530469775,0.0003272012741423081,0.00026267612560665435,0.00036798203667281224
kmer_diff_GGT,0.000300259761210794,0.00030969066423834233,0.00026270646963621943,0.0002615584581880669,0.0003670834527805472
kmer_diff_AGT,0.0002973817094703012,0.00025729943069142974,0.0004087618559636378,0.00034501724279197596,0.00017844830843416126
kmer_diff_ATT,0.0002924406537038269,0.00033727665269579104,0.00026851339821777387,0.000256484675821453,0.0003074878880802896
kmer_diff_GTA,0.0001656591664208991,3.3482605941194975e-05,0.00023898253765551697,0.000281240044902668,0.00010893147718421648
allofus250k_gvs_mid_an,1.9697607316972927e-05,3.7639120865616164e-05,7.432422389247992e-06,1.6385536110326058e-05,1.7333349902701494e-05
kmer_diff_ATA,1.500423892446517e-05,9.941657364986569e-06,1.796298907496567e-05,1.09181764235857e-05,2.1194132834322745e-05
kmer_alt_TAA,2.737129334807642e-06,1.0462502827630061e-06,3.390634814823778e-06,1.8186580094015344e-06,4.692974232242249e-06
alfa_latin_american_latin1_freq,0.0,0.0,0.0,0.0,0.0
alfa_latin_american_latin2_alt,0.0,0.0,0.0,0.0,0.0
kmer_diff_TAG,0.0,0.0,0.0,0.0,0.0
kmer_diff_AAT,0.0,0.0,0.0,0.0,0.0
blast_n_hits,0.0,0.0,0.0,0.0,0.0
kmer_diff_GAA,0.0,0.0,0.0,0.0,0.0
kmer_diff_TAA,0.0,0.0,0.0,0.0,0.0
kmer_diff_TAC,0.0,0.0,0.0,0.0,0.0
alfa_latin_american_latin2_freq,0.0,0.0,0.0,0.0,0.0
