feature,mean_abs_shap_overall,mean_abs_shap_Benign,mean_abs_shap_Likely benign,mean_abs_shap_Likely pathogenic,mean_abs_shap_Pathogenic
chasmplus_kirc_score,0.01444173827442772,0.016311353423603975,0.009383703556075765,0.015960262536888863,0.016111633581142273
allofus250k_gvs_oth_af,0.014246027246892203,0.006174669228879802,0.007206158352388304,0.04138464349905755,0.002218637907243151
chasmplus_prad_score,0.014195536002857615,0.028683054469875242,0.01291904580109763,0.008365639111852582,0.006814404628605006
allofus250k_gvs_all_af,0.01369039470264876,0.014542807481281497,0.02016065433003621,0.001905965608783984,0.018152151390493348
chasmplus_lihc_score,0.013670657610872546,0.021803814057049353,0.007067913548722723,0.01628335491231398,0.009527547925404126
chasmplus_brca_score,0.013520836236501266,0.0318079776802615,0.00871015115864259,0.008161640536098953,0.005403575571002017
chasmplus_gbm_score,0.01351266850083305,0.014797922181250332,0.012744898494985654,0.013981969375133059,0.012525883951963152
mutpred1_mutpred_rankscore,0.01351232529704893,0.023785705141709728,0.0032054108459748623,0.009601903705004812,0.017456281495506317
gnomad3_af_oth,0.013456933704107303,0.03299914247941783,0.018776370611212668,0.0012944026237277418,0.0007578191020709707
fathmm_xf_coding_fathmm_xf_coding_rankscore,0.013318778457572067,0.020296084851560252,0.014315908692813004,0.008203440066064882,0.010459680219850127
funseq2_score,0.012834971818268212,0.014076292830893266,0.01915553268105964,0.011226210237419727,0.006881851523700222
chasmplus_dlbc_score,0.012642455861062512,0.019446007994484985,0.005657518723839288,0.011975217257820277,0.013491079468105493
chasmplus_chol_pval,0.012611404699445982,0.025944312942971184,0.008639404501622067,0.010256582820061417,0.00560531853312926
chasmplus_pcpg_pval,0.012345768956618448,0.009891109281014863,0.009171398678469795,0.01690382164286441,0.013416746224124722
allofus250k_gvs_amr_af,0.012290267766008826,0.03100126781071372,0.010419834960870393,0.005114810504928246,0.0026251577875229365
chasmplus_read_pval,0.012007415779490075,0.017269018246403735,0.013589338129749084,0.012403006223943502,0.004768300517863975
alfa_latin_american_latin2_alt,0.011786396965370068,0.04474670727524284,0.0023988805862374357,0.0,0.0
chasmplus_blca_score,0.011716299727734391,0.012681463050372892,0.01664262513822942,0.010770773813071077,0.006770336909264173
chasmplus_kich_score,0.01170335352155723,0.004938516215209791,0.033159841680017337,0.00456525111209915,0.004149805078902641
chasmplus_meso_score,0.011465347776589993,0.0160454098747534,0.019135640031476393,0.006302924583009057,0.004377416617121118
phylop_phylop100_vert_r,0.011362622420312416,0.014289837185931055,0.010408517143348677,0.006279978665742761,0.014472156686227169
siphy_logodds_rank,0.01105593584058524,0.009590151818203116,0.018300481561686018,0.009697595153618578,0.006635514828833244
eve_rank_score,0.010819271042307042,0.007517947209488795,0.014463935360851051,0.011629938720352978,0.009665262878535344
metalr_rankscore,0.010268347068726697,0.009450750134794439,0.012162630519722984,0.00934286051207656,0.010117147108312807
chasmplus_lgg_score,0.010091480341319967,0.012293391491569872,0.004768397008030976,0.016524995074121623,0.006779137791557399
chasmplus_paad_score,0.009987006578493808,0.005951577501162769,0.019754303258691455,0.0069062853869228304,0.007335860167198176
chasmplus_esca_score,0.009943241694309952,0.010368214717358076,0.010262458344188262,0.008067166481665902,0.011075127234027569
chasmplus_sarc_score,0.009936927706514678,0.010665846888941458,0.009815890737087241,0.010303382628355694,0.008962590571674315
chasmplus_acc_score,0.009873314009186368,0.005590726103195139,0.02197283935144737,0.008385285980438754,0.0035444046016642073
chasmplus_ucs_pval,0.009793389731613719,0.012252364143825795,0.012225909434369311,0.0067951979933300365,0.00790008735492973
chasmplus_thca_pval,0.009232718617309635,0.008779312121174844,0.004955840165460943,0.012906488321897655,0.010289233860705103
mutation_assessor_rankscore,0.00897857466753317,0.010151792383116148,0.016338442583377612,0.004758922597032854,0.004665141106606066
phastcons_phastcons17way_primate_r,0.008961071250590313,0.009315788196762086,0.008407467613999136,0.012076840253454242,0.006044188938145788
chasmplus_hnsc_score,0.008676122295208092,0.01026176849356261,0.007644228304425192,0.009959853776305615,0.00683863860653895
chasmplus_kich_pval,0.008521367212505238,0.008638803560757944,0.00983196343984852,0.008727021809013497,0.00688768004040099
phylop_phylop17_primate_r,0.008411376387507954,0.013618153647517102,0.013127999508285061,0.002584478387546453,0.004314874006683198
chasmplus_thca_score,0.008318601828833715,0.015721135715015783,0.003922419097249229,0.00801723456900503,0.005613617934064816
chasmplus_read_score,0.008282094185882079,0.011480071848123115,0.008188514217030918,0.00564698283437154,0.007812807844002744
chasmplus_ucs_score,0.008238655513074528,0.010602414942695013,0.008678725438677669,0.0068018562069185225,0.006871625464006912
cadd_exome_phred,0.007979297090300277,0.006057064129388187,0.01463938840727731,0.003916444115767269,0.007304291708768345
chasmplus_thym_score,0.0077201309307615516,0.011339508337046488,0.004934993948516141,0.00839939496861233,0.006206626468871249
allofus250k_gvs_mid_af,0.007114945371788156,0.02185588531828789,0.0066038961688647336,0.0,0.0
chasmplus_chol_score,0.006961160921052098,0.015979928354303615,0.0028321261162352726,0.006127140251486983,0.0029054489621825217
chasmplus_pcpg_score,0.006466143105269448,0.006551679669302157,0.007158116868662884,0.005136570908103775,0.007018204975008976
