feature,mean_abs_shap_overall,mean_abs_shap_Benign,mean_abs_shap_Likely benign,mean_abs_shap_Likely pathogenic,mean_abs_shap_Pathogenic
chasmplus_lusc_score,0.1348699871326931,0.2697399742652635,0.053703055192834415,0.09334923152368026,0.12268768754899428
mutation_assessor_rankscore,0.13423160029583175,0.050056828218174296,0.21840637237324148,0.19659652867038585,0.07186667192152545
mistic_score,0.13396137868590102,0.008672464161670234,0.26792275737169613,0.12695920233912425,0.13229109087111351
alfa_total_freq,0.13149877847149632,0.08729688681301295,0.030597408439745205,0.23240014850267315,0.17570067013055404
chasmplus_luad_pval,0.1284630125753065,0.2569260251512784,0.06398579700631087,0.06148318282595517,0.13145704531768168
esm1b_rankscore,0.12835590897304835,0.1944445935770429,0.14900353197705468,0.10770828596911479,0.062267224368981015
chasmplus_ucec_pval,0.1275984012472771,0.09799723145111006,0.15719957104378637,0.13742496078179084,0.11777184171242115
chasmplus_ov_pval,0.12741017613774577,0.2153145098488682,0.03950584242675273,0.18511357920896576,0.06970677306639636
genocanyon_rankscore,0.1257289379280864,0.1444029357799,0.107054940076336,0.16035689137887355,0.09110098447723607
chasmplus_sarc_pval,0.12474153153499479,0.1839734198843689,0.06550964318540008,0.2249996134340984,0.024483449636111793
chasmplus_tgct_pval,0.12407457644609482,0.2125210669287827,0.03562808596349938,0.11970113692172292,0.1284480159703743
fathmm_mkl_fathmm_mkl_coding_rankscore,0.12322553569001192,0.13263845467403,0.11381261670575205,0.05953016474902997,0.18692090663123567
allofus250k_gvs_all_ac,0.12128751918427436,0.24257503836825048,0.20167543270011123,0.019060998248891674,0.021838607419844086
chasmplus_uvm_pval,0.1209218501573968,0.24184370031505753,0.0390579028538642,0.10965158632493563,0.09313421113572988
cadd_exome_phred,0.12072787058457465,0.08683983566416434,0.15461590550556542,0.08369193961199209,0.1577638015565768
metasvm_score,0.11931498661584297,0.23862997323138146,0.16333765110256146,0.03191752318438039,0.04337479894504856
cadd_exome_score,0.11659497847412961,0.19002689542941092,0.0431630615187203,0.03497200972038426,0.19821794722800298
fitcons_fitcons_coding_score,0.11645718587847823,0.11228224360566702,0.10938557375043788,0.011246554401038954,0.23291437175676907
phylop_phylop17_primate,0.11535427503521463,0.1042077241157637,0.1265008259541824,0.14429255837308974,0.08641599169782264
chasmplus_read_score,0.11353531693126542,0.16052676252421072,0.06654387133831383,0.13198411677989735,0.09508651708263982
chasmplus_ucec_score,0.11321238067658743,0.05209116953998261,0.1743335918129969,0.13035465092007417,0.09607011043329602
chasmplus_skcm_score,0.113036953252791,0.011070851898992108,0.21500305460663732,0.12654335291889504,0.09953055358663952
chasmplus_pcpg_pval,0.11192589934830016,0.0666739594391613,0.15717783925747492,0.07911139505056607,0.14474040364599836
chasmplus_lihc_pval,0.11095418841918576,0.11765120370553324,0.08393274299568192,0.22190837683791398,0.020324430137613914
chasmplus_esca_pval,0.10978238778586706,0.21956477557143905,0.019128535857424706,0.08075284676978635,0.1196833929448181
chasmplus_gbm_pval,0.10801112616525778,0.13305165028523958,0.08297060204525923,0.1473805904694767,0.06864166186105558
chasmplus_brca_score,0.10766766731641432,0.16279623896769782,0.05253909566553421,0.046481745984471426,0.1688535886479538
phylop_phylop100_vert_r,0.10412349506202216,0.20824699012395467,0.07211301803056029,0.012782746660492327,0.12335122543308136
allofus250k_gvs_oth_ac,0.10397616596852592,0.20795233193640955,0.16795869251972123,0.016774769024006427,0.02321887039396646
chasmplus_cesc_pval,0.10385600122474906,0.015040862281812901,0.1926711401675249,0.18694902049710788,0.02076298195255056
