task,group,feature,baseline_f1,importance_mean,importance_std
5class,bayesdel,bayesdel_bayesdel_addaf_score,0.7983976382448654,0.00894426994231412,0.0017819007061687152
5class,bayesdel,bayesdel_bayesdel_noaf_score,0.7983976382448654,0.0007850297237252835,0.0006412237467285761
5class,bayesdel,bayesdel_bayesdel_noaf_rankscore,0.7983976382448654,0.00020716425440144847,0.0005179966078810594
5class,bayesdel,bayesdel_bayesdel_addaf_rankscore,0.7983976382448654,-0.0002945096368368594,0.0004244443914333207
5class,chasmplus,chasmplus_ov_score,0.7983976382448654,0.002467214678530505,0.0004784600347432179
5class,chasmplus,chasmplus_coad_pval,0.7983976382448654,0.0017343660887345403,0.0009979201522492176
5class,chasmplus,chasmplus_ucec_pval,0.7983976382448654,0.001711274701337262,0.0005047410876495072
5class,chasmplus,chasmplus_paad_pval,0.7983976382448654,0.001614913598537382,0.0008872629259048738
5class,chasmplus,chasmplus_ov_pval,0.7983976382448654,0.0015908052925853067,0.0004951499850549358
5class,chasmplus,chasmplus_pcpg_pval,0.7983976382448654,0.0014481295858843279,0.0009338203530099438
5class,chasmplus,chasmplus_cesc_pval,0.7983976382448654,0.001325695498988122,0.0007657238775421567
5class,chasmplus,chasmplus_coad_score,0.7983976382448654,0.0012810218443671472,0.0005442021978402447
5class,chasmplus,chasmplus_pcpg_score,0.7983976382448654,0.0012294081861928263,0.00043824060109819667
5class,chasmplus,chasmplus_brca_pval,0.7983976382448654,0.0012224457671158762,0.0006615688108056522
5class,chasmplus,chasmplus_kich_pval,0.7983976382448654,0.001195036400986338,0.00048068637046192006
5class,chasmplus,chasmplus_meso_pval,0.7983976382448654,0.0011535469739436198,0.0005188165904457664
5class,chasmplus,chasmplus_ucs_pval,0.7983976382448654,0.0011532459578725619,0.0005228349941675543
5class,chasmplus,chasmplus_pval,0.7983976382448654,0.0011477149531749942,0.001055964152226984
5class,chasmplus,chasmplus_chol_pval,0.7983976382448654,0.001146069700650887,0.00041429250383011724
5class,chasmplus,chasmplus_kich_score,0.7983976382448654,0.0009827106532270147,0.0003395158331428024
5class,chasmplus,chasmplus_sarc_pval,0.7983976382448654,0.0009776976190149166,0.0006943002129947382
5class,chasmplus,chasmplus_thca_pval,0.7983976382448654,0.0009482952153936463,0.000500468929205575
5class,chasmplus,chasmplus_laml_pval,0.7983976382448654,0.0009482891290959583,0.0005556406417219002
5class,chasmplus,chasmplus_hnsc_score,0.7983976382448654,0.000932811280835244,0.0006282048922098741
5class,chasmplus,chasmplus_hnsc_pval,0.7983976382448654,0.0009286691523263558,0.00037545828788815506
5class,chasmplus,chasmplus_luad_pval,0.7983976382448654,0.0009215123813101189,0.0005394659334832441
5class,chasmplus,chasmplus_acc_pval,0.7983976382448654,0.0009047148675784044,0.000875220587159875
5class,chasmplus,chasmplus_lgg_score,0.7983976382448654,0.000894936222853604,0.00027925699316741866
5class,chasmplus,chasmplus_lihc_score,0.7983976382448654,0.0008725266262064491,0.0003826391971796971
5class,chasmplus,chasmplus_kirp_score,0.7983976382448654,0.0008702528352380501,0.0005058737904618865
5class,chasmplus,chasmplus_lihc_pval,0.7983976382448654,0.0007459669117687029,0.0009750230252893323
5class,chasmplus,chasmplus_esca_score,0.7983976382448654,0.000729406184130188,0.0002831387129653885
5class,chasmplus,chasmplus_blca_pval,0.7983976382448654,0.0007239789197376223,0.0008113444830989635
5class,chasmplus,chasmplus_gbm_pval,0.7983976382448654,0.000708603739337621,0.0010077384071709846
5class,chasmplus,chasmplus_cesc_score,0.7983976382448654,0.000657869557610935,0.00027649311473479393
5class,chasmplus,chasmplus_lgg_pval,0.7983976382448654,0.0006298536950785305,0.0007625008886076739
5class,chasmplus,chasmplus_thca_score,0.7983976382448654,0.0005824983239991699,0.00043495747049815343
5class,chasmplus,chasmplus_skcm_score,0.7983976382448654,0.0005820425032203258,0.0005026540289539479
5class,chasmplus,chasmplus_tgct_score,0.7983976382448654,0.0005755849371248956,0.00043548058456221436
5class,chasmplus,chasmplus_stad_pval,0.7983976382448654,0.0005705933577214606,0.0004794237913339807
5class,chasmplus,chasmplus_tgct_pval,0.7983976382448654,0.0005701973446609277,0.0007781775337579866
5class,chasmplus,chasmplus_prad_score,0.7983976382448654,0.0005559468619464214,0.00043460901917603
5class,chasmplus,chasmplus_blca_score,0.7983976382448654,0.0005550805501310596,0.0003780729320377442
5class,chasmplus,chasmplus_thym_score,0.7983976382448654,0.0005541159550353392,0.0002515620451012314
5class,chasmplus,chasmplus_read_pval,0.7983976382448654,0.0005471480269569562,0.0006620983903219132
5class,chasmplus,chasmplus_paad_score,0.7983976382448654,0.00048204512449547823,0.0004210639755200613
5class,chasmplus,chasmplus_read_score,0.7983976382448654,0.00046539120717732364,0.0003801674506708224
5class,chasmplus,chasmplus_prad_pval,0.7983976382448654,0.00044841247472985344,0.0009144033155684059
5class,chasmplus,chasmplus_sarc_score,0.7983976382448654,0.00044155552302334035,0.0005094198609726223
5class,chasmplus,chasmplus_gbm_score,0.7983976382448654,0.0003903784776212116,0.0003415874901121096
5class,chasmplus,chasmplus_uvm_pval,0.7983976382448654,0.0003871736537186199,0.0008054026860470484
5class,chasmplus,chasmplus_esca_pval,0.7983976382448654,0.0003710472103359286,0.000985231697427062
5class,chasmplus,chasmplus_thym_pval,0.7983976382448654,0.00036998683197567714,0.0004768976460042049
5class,chasmplus,chasmplus_luad_score,0.7983976382448654,0.0003253048148361026,0.00012520518866731097
5class,chasmplus,chasmplus_uvm_score,0.7983976382448654,0.000323920709694292,0.000296058973452046
5class,chasmplus,chasmplus_brca_score,0.7983976382448654,0.0003219000976952935,0.0005101465595930829
5class,chasmplus,chasmplus_dlbc_pval,0.7983976382448654,0.00019845353189706927,0.0006893494650822443
5class,chasmplus,chasmplus_meso_score,0.7983976382448654,0.00017292515037330424,0.00017806825110787457
5class,chasmplus,chasmplus_acc_score,0.7983976382448654,0.0001586146572015612,0.00029119798994486744
5class,chasmplus,chasmplus_ucec_score,0.7983976382448654,0.00015575633153969148,0.0005891902239933012
5class,chasmplus,chasmplus_laml_score,0.7983976382448654,8.772986776000025e-05,0.0004737908631380407
5class,chasmplus,chasmplus_kirp_pval,0.7983976382448654,2.5419156459915992e-05,0.0006378809204389256
5class,chasmplus,chasmplus_chol_score,0.7983976382448654,2.0993619469800163e-05,0.000193575458022288
5class,chasmplus,chasmplus_score,0.7983976382448654,-6.853276198381941e-06,0.0005855543550279687
5class,chasmplus,chasmplus_dlbc_score,0.7983976382448654,-5.392187563633133e-05,0.00033058231749060965
5class,chasmplus,chasmplus_lusc_score,0.7983976382448654,-0.00013584101647253765,0.0005308574371870553
5class,chasmplus,chasmplus_stad_score,0.7983976382448654,-0.0001493244753721479,0.0004228285458029385
5class,chasmplus,chasmplus_kirc_pval,0.7983976382448654,-0.00016021865150576132,0.0008004908215268094
5class,chasmplus,chasmplus_kirc_score,0.7983976382448654,-0.00020771584956515987,0.00023000401290279208
5class,chasmplus,chasmplus_skcm_pval,0.7983976382448654,-0.00024112460485880004,0.0006531245714558172
5class,chasmplus,chasmplus_lusc_pval,0.7983976382448654,-0.0003723115827846568,0.0009856305197648342
5class,chasmplus,chasmplus_ucs_score,0.7983976382448654,-0.0006792862421373224,0.00028558495349259507
5class,conservation,gerp_gerp_nr,0.7983976382448654,0.00237588968159681,0.0009825345517982095
5class,conservation,phastcons_phastcons470_mamm,0.7983976382448654,0.0013292641366003722,0.0007603499546565257
5class,conservation,siphy_logodds,0.7983976382448654,0.001056005634504431,0.0008614648001175234
5class,conservation,phylop_phylop470_mamm,0.7983976382448654,0.0010362478041995638,0.001441148888648079
5class,conservation,phylop_phylop100_vert,0.7983976382448654,0.0003989768411657324,0.0007318471045230797
5class,conservation,phastcons_phastcons100_vert,0.7983976382448654,0.00033720413122425576,0.0010735591840454913
5class,conservation,siphy_logodds_rank,0.7983976382448654,0.00014664166171174386,7.332083085587193e-05
5class,conservation,gerp_gerp_rs,0.7983976382448654,7.9409325745039e-05,0.001221689434453352
5class,conservation,gerp_gerp_rs_rank,0.7983976382448654,0.0,0.0
5class,conservation,phastcons_phastcons100_vert_r,0.7983976382448654,0.0,0.0
5class,conservation,phastcons_phastcons470_mamm_r,0.7983976382448654,0.0,0.0
5class,conservation,phastcons_phastcons17way_primate_r,0.7983976382448654,0.0,0.0
5class,conservation,phylop_phylop100_vert_r,0.7983976382448654,0.0,0.0
5class,conservation,phylop_phylop470_mamm_r,0.7983976382448654,0.0,0.0
5class,conservation,phylop_phylop17_primate_r,0.7983976382448654,0.0,0.0
5class,conservation,phylop_phylop17_primate,0.7983976382448654,-0.0005901476054065658,0.0006915086873546325
5class,conservation,phastcons_phastcons17way_primate,0.7983976382448654,-0.0007669055070325337,0.000706941025189745
5class,ditto,ditto_score,0.7983976382448654,0.10970288301844358,0.0027150523794533025
5class,metarnn,metarnn_score,0.7983976382448654,0.022379827958445488,0.0022160647662680753
5class,metarnn,metarnn_rank_score,0.7983976382448654,0.00010698654417414799,0.000259244281805746
5class,position,hg19_pos,0.7983976382448654,0.005540012635846548,0.0013009748742900298
5class,position,original_input_pos,0.7983976382448654,0.0020452691267589308,0.0010522187781476745
5class,revel,revel_score,0.7983976382448654,0.0033320140816738065,0.0018089160167821723
5class,revel,revel_rankscore,0.7983976382448654,0.0,0.0
