feature,mean_abs_shap_overall,mean_abs_shap_Benign,mean_abs_shap_Likely benign,mean_abs_shap_Likely pathogenic,mean_abs_shap_Pathogenic
chasmplus_thca_pval,0.0030183188837430708,0.0020254852261615817,0.001300952790936379,0.003943718540296745,0.004803118977577576
funseq2_score,0.00281505645468081,0.005531099223335651,0.0027381340711845293,0.001255454675393275,0.0017355378488097851
chasmplus_brca_score,0.0027031966657165046,0.0026102017128857174,0.002201613909978594,0.004245147467078585,0.0017558235729231218
esm1b_rankscore,0.0025824547507443812,0.0012715964653173097,0.0013096302905991491,0.004500620307826869,0.003247971939234198
allofus250k_gvs_sas_af,0.002529294054854232,0.00043338772372897424,0.001144426487723698,0.0,0.008539362007964256
allofus250k_gvs_oth_af,0.0022416603077856285,0.005180115909134404,0.0006964792998367309,0.0028561450874152604,0.00023390093475611802
bayesdel_bayesdel_noaf_rankscore,0.002209215120077984,0.0,0.00017936318374094985,0.0033209253690528904,0.005336571927518096
chasmplus_luad_score,0.00212951800752954,0.0015159412525229548,0.0015257856978677833,0.0016312053686195153,0.0038451397111079065
chasmplus_ucec_score,0.002071408566657844,0.0015145306810725003,0.003016880379963479,0.002422050547167657,0.0013321726584277407
chasmplus_lusc_score,0.002050057315002055,0.001110350562214392,0.0009156937727679274,0.00368782172247953,0.0024863632025463704
chasmplus_blca_score,0.0020136618917785225,0.00418509888881313,0.0009331809689863024,0.0014428969012027775,0.0014934708081118804
chasmplus_chol_pval,0.0019970773110294495,0.0011672824477263208,0.0018369770786432938,0.0022784612113391843,0.002705588506408999
allofus250k_gvs_oth_an,0.001975133473230566,0.001989767216524274,0.002120533193858708,0.0028991855145159445,0.0008910479680233372
chasmplus_paad_score,0.001964939980721798,0.00047971004709813187,0.0006617001475576572,0.004897755808668148,0.0018205939195632534
chasmplus_cesc_score,0.0019620891487249596,0.0015762940102127573,0.0014843078423090101,0.003426351843173233,0.0013614028992048387
chasmplus_prad_score,0.0019038984618705026,0.0017182630832094329,0.0032921192147538267,0.0011633029477560372,0.0014419086017627132
chasmplus_stad_score,0.0019030921454592244,0.0016008214680687267,0.001975824175184812,0.0027701124086381224,0.0012656105299452367
allofus250k_gvs_eur_af,0.0018945319250367695,0.001848940642784649,0.002974141608691028,0.002755045448671401,0.0
allofus250k_gvs_all_af,0.0018071587997025638,0.0049717178762577145,0.0014603232393442503,0.00019692291171967706,0.0005996711714886134
chasmplus_kirp_score,0.0018027384021958308,0.0021456548630516695,0.0022257989022324617,0.0017326509983529575,0.0011068488451462344
chasmplus_coad_score,0.0017365767008057917,0.0006611390121452166,0.0009228328572286109,0.0024089318682049992,0.00295340306564434
genocanyon_rankscore,0.0016620089924527673,0.0018004673402702506,0.0025189855943317644,0.0016052947921618114,0.000723288243047243
chasmplus_kirc_score,0.0015757279407664503,0.0012203560749472332,0.0013255712500184294,0.0013786661154401379,0.0023783183226599998
chasmplus_skcm_score,0.001523734973600744,0.0007361525493493761,0.0012237401024209026,0.0025020758502545823,0.0016329713923781148
chasmplus_lgg_score,0.0014194222424620596,0.0011922944920470515,0.0011713062752197944,0.002124116140006931,0.0011899720625744617
chasmplus_esca_score,0.001418542347140131,0.0016975031208779601,0.0012885043557436114,0.0016582109626634852,0.0010299509492754674
chasmplus_tgct_score,0.0013396589902795316,0.0005394005049727547,0.0013672649453428149,0.0007686738064991959,0.002683296704303361
chasmplus_chol_score,0.0013311353563538182,0.0004644423566277505,0.003327263106284482,0.0009899530439940129,0.0005428829185090273
allofus250k_gvs_sas_an,0.0013032104906883593,0.002444540189614215,0.0011838540744427068,5.7792108851600495e-05,0.0015266555898449147
chasmplus_hnsc_score,0.001279244743943749,0.0007438285595205272,0.0016487051251084523,0.0013223384439545102,0.0014021068471915064
chasmplus_uvm_score,0.0011792988377615954,0.0008412407641195915,0.0004018184699315162,0.0017835236309157927,0.0016906124860794807
chasmplus_gbm_score,0.0011419627285929636,0.0004493230147497396,0.00043294855439353705,0.0011041281371981606,0.0025814512080304173
chasmplus_meso_score,0.0011413151773061046,0.0007741881260182518,0.002390515758508647,0.0007792980727737368,0.0006212587519237833
alfa_latin_american_latin1_alt,0.0011375001472280664,0.0020424052094452035,0.002507595379467062,0.0,0.0
chasmplus_acc_score,0.001039040212157129,0.00034610306980728723,0.0025523702950550884,0.0004579412642767173,0.0007997462194894234
chasmplus_dlbc_score,0.0010076175911399514,0.0011328164581641106,0.00040722743304006726,0.001831835276909745,0.0006585911964458822
chasmplus_read_score,0.0009925722692695686,0.000807502722472068,0.0010340455125885752,0.0006978397101801433,0.0014309011318374876
chasmplus_sarc_score,0.0009666448926371248,0.0008583926852370303,0.0005978714797839829,0.001403972089425638,0.0010063433161018483
allofus250k_gvs_amr_af,0.0009349780623269641,0.0021542838391894717,0.0015856284101183843,0.0,0.0
cadd_phred,0.0008814039126716496,0.0007582183569950099,0.00013025423844684775,0.000989080360973821,0.00164806269427092
chasmplus_thym_score,0.0008792774400458825,0.0005906377252666805,0.0007946825763642334,0.0012396853066138328,0.0008921041519387832
chasmplus_laml_score,0.000871187117364017,0.0011849546657144358,0.0009729318683774972,0.0005382091845623699,0.0007886527508017651
chasmplus_kich_score,0.0008129232624903046,0.00029593478060100503,0.0008158238242552759,0.000990972347715803,0.0011489620973891338
allofus250k_gvs_mid_ac,0.0007957565460922472,0.0023488872843015164,0.0008341389000674724,0.0,0.0
chasmplus_ucs_score,0.0007442661166331085,0.001509019128639749,0.00018001739257134827,0.0006326336536436091,0.0006553942916777274
chasmplus_thca_score,0.0007294753973399131,0.0008229054319051772,0.0002996590923148284,0.00091299681130785,0.000882340253831797
chasmplus_pcpg_score,0.0007128958056999409,0.00023126207113874795,0.000570132556846169,0.0008679748507302568,0.0011822137440845896
bayesdel_bayesdel_addaf_rankscore,0.0006920428062070531,0.00037577767863096456,0.00019187316708977679,0.0009682048656429599,0.001232315513464511
allofus250k_gvs_mid_an,0.0005742928437222607,0.000811955853869658,0.0007460731512027791,0.00038736381457468705,0.0003517785552419186
gmvp_rank_score,0.0003955340163868892,0.0,0.0,0.00015946123569577888,0.0014226748298517779
allofus250k_gvs_mid_af,0.0002972948944671892,0.0009022547555315786,0.0002869248223371782,0.0,0.0
alfa_latin_american_latin2_alt,0.0002904449996038612,0.0008053149107608476,0.00035646508765459727,0.0,0.0
